Species_ID,Status,Create_time,Modify_time,EDGE_Group,Type,EDGE_rank,Species_class,Species_order,Species_family,Scientific_name,Synonym,Common_name,ED_score,GE_score,EDGE_score,Short_summary,Summary,Other_names,Edgeometer,Possibly_extinct,Focus_species,Search_countries,Generate_countries,Aquatic_regions
112,Publish,NULL,NULL,Mammals,EDGE,376,Mammalia,Chiroptera,Pteropodidae,Pteralopex atrata,,Guadalcanal Monkey-faced Bat,8.64249024,EN,4.34562094,,,"Guadalcanal Monkey-faced Bat, Cusp-toothed Flying Fox, Cusp-toothed Fruit Bat, Cusp-toothed Monkey-faced Bat",,,,,Kiribati,
113,Publish,NULL,NULL,Mammals,EDGE,111,Mammalia,Chiroptera,Pteropodidae,Pteralopex pulchra,,Montane Monkey-faced Bat,8.90497355,CR,5.06562573,,,Montane Monkey-faced Bat,,,,,Korea (north),
114,Publish,NULL,NULL,Mammals,Other,,Mammalia,Rodentia,Muridae,Macruromys elegans,,"Lesser Small-toothed Rat, Western Small-toothed Rat",9.81389835,DD,0,,,"Lesser Small-toothed Rat, Western Small-toothed Rat",,,,,Korea (south),
116,Publish,NULL,NULL,Mammals,EDGE,127,Mammalia,Chiroptera,Emballonuridae,Balantiopteryx infusca,,Ecuadorian Sac-winged Bat,17.72111431,EN,5.00909354,,,Ecuadorian Sac-winged Bat,,,,,Kyrgyzstan,
117,Publish,NULL,NULL,Mammals,EDGE,243,Mammalia,Afrosoricida,Tenrecidae,Limnogale mergulus,,Aquatic Tenrec,25.91331785,VU,4.67891561,,,Aquatic Tenrec,,,,,Lao People's Democratic Republic,
119,Publish,NULL,NULL,Mammals,EDGE,126,Mammalia,Artiodactyla,Bovidae,Addax nasomaculatus,,Addax,8.38212325,CR,5.01139482,,,Addax,,,,,Lebanon,
120,Publish,NULL,NULL,Mammals,Other,721,Mammalia,Lagomorpha,Ochotonidae,Ochotona pusilla,,Steppe Pika,46.05251016,LC,3.85126422,,,"Steppe Pika, Little Pika",,,,,Lesotho,
121,Publish,NULL,NULL,Mammals,EDGE,119,Mammalia,Rodentia,Muridae,Zyzomys palatalis,,Carpentarian Rock Rat,8.77078418,CR,5.05198545,,,Carpentarian Rock Rat,,,,,Liberia,
122,Publish,NULL,NULL,Mammals,EDGE,125,Mammalia,Rodentia,Muridae,Zyzomys pedunculatus,,Central Rock Rat,8.54540939,CR,5.02864907,,,"Central Rock Rat, Central Thick-tailed Rock-rat, Macdonnell Range Rock-rat",,,,,Libyan Arab Jamahiriya,
124,Publish,NULL,NULL,Mammals,EDGE,295,Mammalia,Afrosoricida,Chrysochloridae,Neamblysomus julianae,Neamblysomus julianae,Juliana's Golden Mole,22.35386779,VU,4.53705698,,,Juliana's Golden Mole,,,,,Lithuania,
125,Publish,NULL,NULL,Mammals,EDGE,109,Mammalia,Cetacea,Balaenopteridae,Balaenoptera borealis,,Sei Whale,18.82083176,EN,5.06617504,,,"Sei Whale, Coalfish Whale, Pollack Whale, Rudophi's Rorqual",,,,,Luxembourg,
127,Publish,NULL,NULL,Mammals,EDGE,185,Mammalia,Chiroptera,Emballonuridae,Emballonura semicaudata,,Pacific Sheath-tailed Bat,14.55033639,EN,4.82352381,,,"Pacific Sheath-tailed Bat, Polynesian Sheath-tailed Bat",,,,,Macedonia,
128,Publish,NULL,NULL,Mammals,Other,1349,Mammalia,Rodentia,Muridae,Pogonomelomys bruijnii,,Bruijn's Pogonomelomys,9.1190154,NT,3.00756355,,,"Bruijn's Pogonomelomys, Large Pogonomelomys, Lowland Brush Mouse",,,,,Madagascar,
129,Publish,NULL,NULL,Mammals,EDGE,360,Mammalia,Rodentia,Muridae,Mallomys gunung,,Alpine Woolly Rat,9.08353973,EN,4.39034591,,,Alpine Woolly Rat,,,,,Malawi,
130,Publish,NULL,NULL,Mammals,EDGE,124,Mammalia,Peramelemorphia,Thylacomyidae,Macrotis lagotis,,Bilby,37.19442477,VU,5.02898392,,,"Bilby, Dalgyte, Greater Bilby, Greater Rabbit-eared Bandicoot",,,,,Malaysia,
131,Publish,NULL,NULL,Mammals,EDGE,122,Mammalia,Rodentia,Capromyidae,Mysateles garridoi,,Garrido's Hutia,8.71477818,CR,5.04623697,,,Garrido's Hutia,,,,,Maldives,
132,Publish,NULL,NULL,Mammals,Other,2760,Mammalia,Rodentia,Muridae,Pseudohydromys murinus,,Eastern Shrew Mouse,8.65550708,LC,2.26752843,,,Eastern Shrew Mouse,,,,,Mali,
133,Publish,NULL,NULL,Mammals,Other,136,Mammalia,Carnivora,Felidae,Lynx pardinus,,Iberian Lynx,8.02048061,CR,4.97208634,,,"Iberian Lynx, Pardel Lynx, Spanish Lynx",,,,,Malta,
134,Publish,NULL,NULL,Mammals,EDGE,104,Mammalia,Artiodactyla,Suidae,Sus cebifrons,,Visayan Warty Pig,9.03647141,CR,5.07881432,,,Visayan Warty Pig,,,,,Marshall Islands,
135,Publish,NULL,NULL,Mammals,EDGE,105,Mammalia,Artiodactyla,Suidae,Porcula salvania,,Pygmy Hog,9.02441857,CR,5.0776127,,,Pygmy Hog,,,,,Martinique,
138,Publish,NULL,NULL,Mammals,EDGE,107,Mammalia,Carnivora,Viverridae,Cynogale bennettii,,Otter Civet,19.04332022,EN,5.07733748,,,"Otter Civet, Otter-civet, Sunda Otter Civet",,,,,Mayotte,
139,Publish,NULL,NULL,Mammals,Other,184,Mammalia,Artiodactyla,Bovidae,Cephalophus adersi,,Aders' Duiker,6.79391624,CR,4.82593218,,,Aders' Duiker,,,,,Mexico,
140,Publish,NULL,NULL,Mammals,Other,,Mammalia,Cetacea,Iniidae,Inia geoffrensis,,"Boto, Amazon River Dolphin, Boutu, Pink River Dolphin",35.6466818,DD,0,,,"Boto, Amazon River Dolphin, Boutu, Pink River Dolphin",,,,,Micronesia,"Amazon River
Orinoco River"
141,Publish,NULL,NULL,Mammals,EDGE,437,Mammalia,Didelphimorphia,Didelphidae,Marmosa xerophila,,Dryland Mouse Opossum,16.25634409,VU,4.23447421,,,Dryland Mouse Opossum,,,,,Moldova,
142,Publish,NULL,NULL,Mammals,Other,,Mammalia,Rodentia,Muridae,Crateromys paulus,,"Ilin Crateromys, Ilin Bushy-tailed Cloud Rat, Ilin Hairy-tailed Cloud Rat",9.16280887,DD,0,,,"Ilin Crateromys, Ilin Bushy-tailed Cloud Rat, Ilin Hairy-tailed Cloud Rat",,,,,Monaco,
143,Publish,NULL,NULL,Mammals,Other,410,Mammalia,Rodentia,Muridae,Uromys rex,,King Rat,8.01340689,EN,4.27815467,,,King Rat,,,,,Mongolia,
145,Publish,NULL,NULL,Mammals,Other,,Mammalia,Chiroptera,Hipposideridae,Anthops ornatus,,"Solomons Leaf-nosed Bat, Flower-faced Bat",37.65365907,DD,0,,,"Solomons Leaf-nosed Bat, Flower-faced Bat",,,,,Morocco,
146,Publish,NULL,NULL,Mammals,Other,174,Mammalia,Artiodactyla,Bovidae,Bos sauveli,,Grey Ox,6.92918884,CR,4.84313946,,,"Grey Ox, Kouprey",,,,,Mozambique,
147,Publish,NULL,NULL,Mammals,Other,559,Mammalia,Rodentia,Octodontidae,Tympanoctomys barrerae,,Plains Viscacha Rat,28.24889426,NT,4.06898895,,,"Plains Viscacha Rat, Red Vizcacha Rat",,,,,Myanmar,
148,Publish,NULL,NULL,Mammals,EDGE,389,Mammalia,Rodentia,Nesomyidae,Delanymys brooksi,,Delany's Mouse,17.52945338,VU,4.3056559,,,"Delany's Mouse, Delany's Swamp Mouse",,,,,Namibia,
149,Publish,NULL,NULL,Mammals,Other,2945,Mammalia,Primates,Cercopithecidae,Procolobus rufomitratus,Procolobus ssp. rufomitratus,Eastern Red Colobus,8.13949048,LC,2.21260464,,,"Eastern Red Colobus, Tana River Red Colobus",,,,,Nauru,
150,Publish,NULL,NULL,Mammals,EDGE,807,Mammalia,Chiroptera,Molossidae,Mormopterus phrudus,,Incan Little Mastiff Bat,9.49049907,VU,3.73676436,,,Incan Little Mastiff Bat,,,,,Nepal,
151,Publish,NULL,NULL,Mammals,EDGE,417,Mammalia,Rodentia,Dinomyidae,Dinomys branickii,,Pacarana,16.80324063,VU,4.26567486,,,Pacarana,,,,,Netherlands,
152,Publish,NULL,NULL,Mammals,Other,2818,Mammalia,Rodentia,Muridae,Leptomys elegans,,Large Leptomys,8.4833613,LC,2.24953882,,,"Large Leptomys, Long-footed Rat, Long-footed Water Rat",,,,,Netherlands,
154,Publish,NULL,NULL,Mammals,Other,137,Mammalia,Soricomorpha,Soricidae,Myosorex eisentrauti,,Eisentraut's Mouse Shrew,7.96223906,CR,4.96560881,,,Eisentraut's Mouse Shrew,,,,,New Caledonia,
155,Publish,NULL,NULL,Mammals,EDGE,385,Mammalia,Soricomorpha,Soricidae,Myosorex rumpii,,Rumpi Mouse Shrew,8.3751721,EN,4.31750647,,,Rumpi Mouse Shrew,,,,,New Zealand,
156,Publish,NULL,NULL,Mammals,EDGE,262,Mammalia,Primates,Indridae,Propithecus diadema,,Diademed Sifaka,11.72351183,EN,4.62289315,,,Diademed Sifaka,,,,,Nicaragua,
157,Publish,NULL,NULL,Mammals,Other,506,Mammalia,Paucituberculata,Caenolestidae,Rhyncholestes raphanurus,,Chilean Caenolestid,30.60353107,NT,4.14641604,,,"Chilean Caenolestid, Chilean Shrew Opossum, Long-nosed Caenolestid",,,,,Niger,
158,Publish,NULL,NULL,Mammals,EDGE,170,Mammalia,Lagomorpha,Leporidae,Caprolagus hispidus,,Hispid Hare,15.12094286,EN,4.85956077,,,"Hispid Hare, Assam Rabbit",,,,,Nigeria,
159,Publish,NULL,NULL,Mammals,EDGE,164,Mammalia,Diprotodontia,Petauridae,Dactylopsila tatei,,Tate's Triok,15.2407524,EN,4.86696521,,,"Tate's Triok, Fergusson Island Striped Possum",,,,,Niue,
160,Publish,NULL,NULL,Mammals,Other,954,Mammalia,Didelphimorphia,Didelphidae,Lestodelphys halli,,Patagonian Opossum,32.81070541,LC,3.52077748,,,Patagonian Opossum,,,,,Norfolk Island,
162,Publish,NULL,NULL,Mammals,EDGE,195,Mammalia,Cetacea,Balaenidae,Eubalaena glacialis,,North Atlantic Right Whale,13.90391486,EN,4.78106546,,,"North Atlantic Right Whale, Black Right Whale, Northern Right Whale, Right Whale",,,,,Norway,"Atlantic-northwest
Atlantic-western central, Pacific-eastern central
Pacific-northeast
Pacific-northwest"
164,Publish,NULL,NULL,Mammals,Other,,Mammalia,Rodentia,Muridae,Pelomys isseli,,Issel's Groove-toothed Swamp Rat,13.06439174,DD,0,,,Issel's Groove-toothed Swamp Rat,,,,,Pakistan,
166,Publish,NULL,NULL,Mammals,EDGE,466,Mammalia,Carnivora,Eupleridae,Mungotictis decemlineata,,Malagasy Narrow-striped Mongoose,15.58996865,VU,4.19509258,,,"Malagasy Narrow-striped Mongoose, Narrow-striped Mongoose",,,,,Palestinian Territories,
168,Publish,NULL,NULL,Mammals,EDGE,193,Mammalia,Carnivora,Ursidae,Tremarctos ornatus,,Andean Bear,28.98384006,VU,4.78695293,,,"Andean Bear, Spectacled Bear",,,,,Papua New Guinea,
169,Publish,NULL,NULL,Mammals,EDGE,495,Mammalia,Carnivora,Herpestidae,Liberiictis kuhni,,Liberian Mongoose,14.99523197,VU,4.15858504,,,Liberian Mongoose,,,,,Paraguay,
170,Publish,NULL,NULL,Mammals,EDGE,210,Mammalia,Macroscelidea,Macroscelididae,Rhynchocyon petersi,,Black And Rufous Elephant Shrew,28.05427414,VU,4.75545996,,,"Black And Rufous Elephant Shrew, Black And Rufous Sengi",,,,,Peru,
171,Publish,NULL,NULL,Mammals,EDGE,163,Mammalia,Carnivora,Eupleridae,Galidictis grandidieri,,Giant-striped Mongoose,15.339269,EN,4.87301289,,,"Giant-striped Mongoose, Grandidier's Mongoose",,,,,Philippines,
172,Publish,NULL,NULL,Mammals,EDGE,483,Mammalia,Artiodactyla,Suidae,Babyrousa babyrussa,,Hairy Babirusa,15.27159786,VU,4.17571549,,,"Hairy Babirusa, Babiroussa, Babirusa, Buru Babirusa, Deer Hog",,,,,Pitcairn,
173,Publish,NULL,NULL,Mammals,EDGE,238,Mammalia,Lagomorpha,Ochotonidae,Ochotona koslowi,,Kozlov's Pika,12.54178766,EN,4.68522183,,,"Kozlov's Pika, Koslov's Pika",,,,,Poland,
175,Publish,NULL,NULL,Mammals,EDGE,207,Mammalia,Rodentia,Geomyidae ,Zygogeomys trichopus,,Michoacan Pocket Gopher,13.61393158,EN,4.76141683,,,Michoacan Pocket Gopher,,,,,Puerto Rico,
176,Publish,NULL,NULL,Mammals,EDGE,290,Mammalia,Chiroptera,Vespertilionidae,Miniopterus robustior,,Loyalty Bent-winged Bat,10.96186664,EN,4.56116535,,,Loyalty Bent-winged Bat,,,,,Qatar,
178,Publish,NULL,NULL,Mammals,EDGE,214,Mammalia,Rodentia,Muridae,Tokudaia osimensis,,Amami Spiny Rat,13.48531689,EN,4.75257705,,,"Amami Spiny Rat, Ryukyu Spiny Rat",,,,,Romania,
182,Publish,NULL,NULL,Mammals,Other,988,Mammalia,Soricomorpha,Talpidae,Mogera tokudae,,Sado Mole,15.12392131,NT,3.47345115,,,"Sado Mole, Tokuda's Mole",,,,,Saint Kitts and Nevis,
183,Publish,NULL,NULL,Mammals,EDGE,270,Mammalia,Soricomorpha,Soricidae,Chimarrogale phaeura,,Bornean Water Shrew,11.56353587,EN,4.61024018,,,"Bornean Water Shrew, Borneo Water Shrew, Sunda Water Shrew",,,,,Saint Lucia,
184,Publish,NULL,NULL,Mammals,EDGE,251,Mammalia,Primates,Lorisidae,Nycticebus pygmaeus,,Pygmy Slow Loris,25.11401239,VU,4.6487664,,,"Pygmy Slow Loris, Lesser Slow Loris, Pygmy Loris",,,,,Saint Pierre and Miquelon,
185,Publish,NULL,NULL,Mammals,EDGE,284,Mammalia,Artiodactyla,Bovidae,Tragelaphus buxtoni,,Mountain Nyala,11.22291337,EN,4.58275388,,,Mountain Nyala,,,,,Saint Vincent and the Grenadines,
186,Publish,NULL,NULL,Mammals,EDGE,161,Mammalia,Peramelemorphia,Peramelidae,Perameles bougainville,,Western Barred Bandicoot,15.3814372,EN,4.87559036,,,"Western Barred Bandicoot, Barred Bandicoot, Long-nosed Bandicoot, Marl",,,,,Samoa,
187,Publish,NULL,NULL,Mammals,EDGE,233,Mammalia,Cingulata,Dasypodidae,Priodontes maximus,,Giant Armadillo,27.10780657,VU,4.72234171,,,Giant Armadillo,,,,,San Marino,
188,Publish,NULL,NULL,Mammals,Other,1890,Mammalia,Scandentia,Tupaiidae,Tupaia longipes,,Long-footed Treeshrew,12.76591451,LC,2.62219557,,,"Long-footed Treeshrew, Bornean Tree Shrew, Long-footed Tree Shrew",,,,,Sao Tome and Principe,
189,Publish,NULL,NULL,Mammals,EDGE,232,Mammalia,Scandentia,Tupaiidae,Tupaia nicobarica,,Nicobar Treeshrew,13.05523101,EN,4.72243618,,,"Nicobar Treeshrew, Nicobar Tree Shrew",,,,,Saudi Arabia,
190,Publish,NULL,NULL,Mammals,EDGE,263,Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis psammophila,,Sandhill Dunnart,11.72267192,EN,4.62282713,,,"Sandhill Dunnart, Large Desert Marsupial-mouse, Sandhill Sminthopsis",,,,,Senegal,
191,Publish,NULL,NULL,Mammals,EDGE,212,Mammalia,Soricomorpha,Talpidae,Desmana moschata,,Russian Desman,27.97734661,VU,4.75280873,,,Russian Desman,,,,,Serbia and Montenegro,
192,Publish,NULL,NULL,Mammals,EDGE,213,Mammalia,Soricomorpha,Talpidae,Galemys pyrenaicus,,Pyrenean Desman,27.97734661,VU,4.75280873,,,Pyrenean Desman,,,,,Seychelles,
193,Publish,NULL,NULL,Mammals,Other,1007,Mammalia,Hyracoidea,Procaviidae,Procavia capensis,,Rock Hyrax,30.45529732,LC,3.44856741,,,"Rock Hyrax, Rock Dassie",,,,,Sierra Leone,
194,Publish,NULL,NULL,Mammals,Other,1178,Mammalia,Didelphimorphia,Didelphidae,Caluromysiops irrupta,,Black-shouldered Opossum,23.9408238,LC,3.21650597,,,Black-shouldered Opossum,,,,,Singapore,
195,Publish,NULL,NULL,Mammals,EDGE,289,Mammalia,Chiroptera,Megadermatidae,Macroderma gigas,,Ghost Bat,22.97048274,VU,4.56311755,,,"Ghost Bat, Australian False Vampire Bat",,,,,Slovakia,
196,Publish,NULL,NULL,Mammals,EDGE,132,Mammalia,Rodentia,Nesomyidae,Mystromys albicaudatus,,White-tailed Mouse,17.33555043,EN,4.98828336,,,"White-tailed Mouse, White-tailed Rat",,,,,Slovenia,
197,Publish,NULL,NULL,Mammals,Other,,Mammalia,Didelphimorphia,Didelphidae,Marmosops cracens,,Slim-faced Slender Mouse Opossum,13.64691456,DD,0,,,Slim-faced Slender Mouse Opossum,,,,,Solomon Islands,
198,Publish,NULL,NULL,Mammals,Other,1018,Mammalia,Hyracoidea,Procaviidae,Dendrohyrax arboreus,,Southern Tree Hyrax,30.09473275,LC,3.43703844,,,"Southern Tree Hyrax, Eastern Tree Dassie, Eastern Tree Hyrax, Southern Tree Dassie",,,,,Somalia,
199,Publish,NULL,NULL,Mammals,Other,,Mammalia,Chiroptera,Molossidae,Eumops maurus,,Guianan Bonneted Bat,12.25595321,DD,0,,,Guianan Bonneted Bat,,,,,South Africa,
200,Publish,NULL,NULL,Mammals,Other,1925,Mammalia,Didelphimorphia,Didelphidae,Monodelphis kunsi,,Pygmy Short-tailed Opossum,12.53803841,LC,2.60550338,,,Pygmy Short-tailed Opossum,,,,,South Georgia and the South Sandwich Islands,
201,Publish,NULL,NULL,Mammals,EDGE,637,Mammalia,Rodentia,Cricetidae,Mesocricetus auratus,,Golden Hamster,12.00458419,VU,3.95159629,,,Golden Hamster,,,,,Spain,
202,Publish,NULL,NULL,Mammals,EDGE,286,Mammalia,Chiroptera,Pteropodidae,Latidens salimalii,,Salim Ali's Fruit Bat,11.07012636,EN,4.57017505,,,Salim Ali's Fruit Bat,,,,,Sri Lanka,
203,Publish,NULL,NULL,Mammals,Other,2284,Mammalia,Chiroptera,Phyllostomidae,Phyllonycteris aphylla,,Jamaican Flower Bat,10.44211508,LC,2.43730085,,,Jamaican Flower Bat,,,,,Sudan,
204,Publish,NULL,NULL,Mammals,Other,774,Mammalia,Rodentia,Gliridae,Eliomys quercinus,,Garden Dormouse,20.90955011,NT,3.7800698,,,Garden Dormouse,,,,,Suriname,
205,Publish,NULL,NULL,Mammals,Other,,Mammalia,Carnivora,Procyonidae,Bassaricyon lasius,,Harris's Olingo,11.40617085,DD,0,,,Harris's Olingo,,,,,Svalbard and Jan Mayen Islands,
206,Publish,NULL,NULL,Mammals,Other,,Mammalia,Carnivora,Procyonidae,Bassaricyon pauli,,Chiriqui Olingo,11.86883086,DD,0,,,Chiriqui Olingo,,,,,Swaziland,
208,Publish,NULL,NULL,Mammals,EDGE,288,Mammalia,Chiroptera,Phyllostomidae,Leptonycteris nivalis,,Greater Long-nosed Bat,11.04902391,EN,4.5684252,,,"Greater Long-nosed Bat, Mexican Long-nosed Bat",,,,,Switzerland,
210,Publish,NULL,NULL,Mammals,EDGE,310,Mammalia,Primates,Hominidae,Pan paniscus,,Bonobo,10.29205772,EN,4.50354116,,,"Bonobo, Dwarf Chimpanzee, Gracile Chimpanzee, Pygmy Chimpanzee",,,,,Taiwan,
211,Publish,NULL,NULL,Mammals,EDGE,311,Mammalia,Primates,Hominidae,Pan troglodytes,,Chimpanzee,10.29205772,EN,4.50354116,,,"Chimpanzee, Common Chimpanzee, Robust Chimpanzee",,,,,Tajikistan,
212,Publish,NULL,NULL,Mammals,Other,2193,Mammalia,Carnivora,Herpestidae,Herpestes javanicus,,Small Asian Mongoose,10.98004945,LC,2.48324272,,,"Small Asian Mongoose, Javan Mongoose, Small Indian Mongoose",,,,,Tanzania,
213,Publish,NULL,NULL,Mammals,EDGE,299,Mammalia,Perissodactyla,Tapiridae,Tapirus terrestris,,Lowland Tapir,22.14517275,VU,4.5280806,,,"Lowland Tapir, Brazilian Tapir, South American Tapir",,,,,Thailand,
214,Publish,NULL,NULL,Mammals,EDGE,279,Mammalia,Soricomorpha,Soricidae,Cryptotis endersi,,Ender's Small-eared Shrew,11.47113365,EN,4.60285821,,,"Ender's Small-eared Shrew, Enders' S Small-eared Shrew",,,,,Togo,
215,Publish,NULL,NULL,Mammals,EDGE,746,Mammalia,Rodentia,Cricetidae,Anotomys leander,,Aquatic Rat,10.42609376,VU,3.82219403,,,"Aquatic Rat, Ecuador Fish-eating Rat, Fish-eating Rat",,,,,Tokelau,
216,Publish,NULL,NULL,Mammals,Other,693,Mammalia,Diprotodontia,Pseudocheiridae,Pseudochirops corinnae,,Plush-coated Ringtail,23.6417226,NT,3.89758823,,,"Plush-coated Ringtail, Goldon Ringtail Possum",,,,,Tonga,
217,Publish,NULL,NULL,Mammals,Other,606,Mammalia,Didelphimorphia,Didelphidae,Gracilinanus dryas,,Wood Sprite Gracile Mouse Opossum,26.335607,NT,4.00133732,,,Wood Sprite Gracile Mouse Opossum,,,,,Trinidad and Tobago,"Arctic Sea
Atlantic-northeast [RE]
Atlantic-northwest [RE]
Atlantic-western central [RE]
Pacific-northeast
Pacific-northwest
Pacific-western central"
218,Publish,NULL,NULL,Mammals,Other,429,Mammalia,Rodentia,Sciuridae,Hylopetes sipora,,Sipora Flying Squirrel,7.71668048,EN,4.24468003,,,Sipora Flying Squirrel,,,,,Tunisia,
219,Publish,NULL,NULL,Mammals,Other,1252,Mammalia,Cetacea,Balaenopteridae,Megaptera novaeangliae,,Humpback Whale,21.641732,LC,3.11979475,,,"Humpback Whale, Bunch, Hump Whale, Hunchbacked Whale",,,,,Turkey,
220,Publish,NULL,NULL,Mammals,EDGE,333,Mammalia,Primates,Hylobatidae,Hoolock hoolock,Bunopithecus hoolock,Western Hoolock Gibbon,9.52557766,EN,4.4332498,,,"Western Hoolock Gibbon, Hoolock Gibbon, Western Hoolock",,,,,Turkmenistan,
221,Publish,NULL,NULL,Mammals,Other,618,Mammalia,Primates,Cercopithecidae,Pygathrix nemaeus,,Red-shanked Douc Langur,5.74179988,EN,3.98776848,,,"Red-shanked Douc Langur, Red-shanked Douc",,,,,Turks and Caicos Islands,"Arctic Sea
Atlantic-Antarctic
Atlantic-eastern central
Atlantic-northeast
Atlantic-northwest
Atlantic-southeast
Atlantic-southwest
Atlantic-western central
Indian Ocean-Antarctic
Indian Ocean-eastern
Indian Ocean-western
Mediterranean and Black Sea
Pacifi"
222,Publish,NULL,NULL,Mammals,EDGE,493,Mammalia,Chiroptera,Pteropodidae,Notopteris macdonaldi,,Fijian Blossom Bat,15.00225747,VU,4.15902417,,,"Fijian Blossom Bat, Long-tailed Blossom Bat, Long-tailed Fruit Bat",,,,,Tuvalu,
223,Publish,NULL,NULL,Mammals,Other,684,Mammalia,Carnivora,Eupleridae,Fossa fossana,,Fanaloka,23.86380414,NT,3.90656028,,,"Fanaloka, Malagasy Civet, Striped Civet",,,,,Uganda,
224,Publish,NULL,NULL,Mammals,Other,,Mammalia,Rodentia,Dipodidae,Cardiocranius paradoxus,,Five-toed Pygmy Jerboa,22.65578457,DD,0,,,Five-toed Pygmy Jerboa,,,,,Ukraine,
225,Publish,NULL,NULL,Mammals,Other,842,Mammalia,Chiroptera,Natalidae,Chilonatalus tumidifrons,,Bahaman Funnel-eared Bat,18.98621712,NT,3.68819007,,,"Bahaman Funnel-eared Bat, Bahamian Lesser Funnel-eared Bat",,,,,United Arab Emirates,
